epoch,step,train_loss,val_acc,val_loss
0,49,0.5765307545661926,,
0,99,0.4214106500148773,,
0,149,0.3549678921699524,,
0,199,0.34708836674690247,,
0,249,0.3415451645851135,,
0,299,0.3458918035030365,,
0,349,0.34286370873451233,,
0,399,0.3440784215927124,,
0,449,0.33839869499206543,,
0,499,0.3312946856021881,,
0,549,0.33135634660720825,,
0,599,0.3336505591869354,,
0,649,0.34450453519821167,,
0,699,0.32576656341552734,,
0,749,0.3338509202003479,,
0,799,0.34029728174209595,,
0,849,0.32648739218711853,,
0,899,0.32520103454589844,,
0,949,0.32397881150245667,,
0,999,0.33421072363853455,,
0,1049,0.32587525248527527,,
0,1099,0.32353341579437256,,
0,1149,0.31759387254714966,,
0,1199,0.32004863023757935,,
0,1249,0.31516218185424805,,
0,1299,0.3209763467311859,,
0,1349,0.3164273798465729,,
0,1399,0.31300118565559387,,
0,1449,0.3187597990036011,,
0,1499,0.31518980860710144,,
0,1549,0.3134706914424896,,
0,1599,0.31081724166870117,,
0,1649,0.3016670048236847,,
0,1699,0.30538657307624817,,
0,1749,0.29661881923675537,,
0,1799,0.31216102838516235,,
0,1849,0.3152938485145569,,
0,1899,0.29175111651420593,,
0,1949,0.2973574101924896,,
0,1999,0.30732759833335876,,
0,2049,0.30623099207878113,,
0,2099,0.2900296449661255,,
0,2149,0.2865689992904663,,
0,2199,0.294527530670166,,
0,2249,0.2817379832267761,,
0,2299,0.2948842942714691,,
0,2349,0.29327070713043213,,
0,2399,0.2915615141391754,,
0,2449,0.2858392596244812,,
0,2499,0.2899765968322754,,
0,2549,0.28307831287384033,,
0,2599,0.2939312160015106,,
0,2649,0.2923949062824249,,
0,2699,0.2892700731754303,,
0,2749,0.2831142246723175,,
0,2799,0.2884792387485504,,
0,2849,0.2815505862236023,,
0,2899,0.2871054410934448,,
0,2949,0.2778029441833496,,
0,2999,0.2874263525009155,,
0,3049,0.28581008315086365,,
0,3099,0.2830105125904083,,
0,3149,0.28727152943611145,,
0,3199,0.2834548354148865,,
0,3249,0.291389137506485,,
0,3299,0.27530813217163086,,
0,3349,0.27137991786003113,,
0,3399,0.28001537919044495,,
0,3449,0.2834251821041107,,
0,3499,0.28106656670570374,,
0,3549,0.28040218353271484,,
0,3599,0.28846827149391174,,
0,3649,0.2805011570453644,,
0,3699,0.28080040216445923,,
0,3749,0.2737498879432678,,
0,3799,0.27182838320732117,,
0,3849,0.2791444957256317,,
0,3899,0.26347899436950684,,
0,3949,0.27102190256118774,,
0,3999,0.27900248765945435,,
0,4049,0.27579256892204285,,
0,4099,0.27803710103034973,,
0,4149,0.27028369903564453,,
0,4199,0.27318909764289856,,
0,4249,0.2712346911430359,,
0,4299,0.27054300904273987,,
0,4349,0.27502429485321045,,
0,4399,0.27776411175727844,,
0,4449,0.2733882665634155,,
0,4499,0.28105461597442627,,
0,4549,0.27009454369544983,,
0,4599,0.27529701590538025,,
0,4649,0.2815518081188202,,
0,4699,0.26927536725997925,,
0,4749,0.2743591368198395,,
0,4786,,0.8822199702262878,0.27394095063209534
1,4799,0.2739655375480652,,
1,4849,0.2623097896575928,,
1,4899,0.26899024844169617,,
1,4949,0.26896581053733826,,
1,4999,0.26644179224967957,,
1,5049,0.26794177293777466,,
1,5099,0.25762349367141724,,
1,5149,0.2691856920719147,,
1,5199,0.2704615592956543,,
1,5249,0.27975982427597046,,
1,5299,0.2673993408679962,,
1,5349,0.27388256788253784,,
1,5399,0.2668491303920746,,
1,5449,0.27623873949050903,,
1,5499,0.2655189633369446,,
1,5549,0.27218863368034363,,
1,5599,0.269747793674469,,
1,5649,0.27450641989707947,,
1,5699,0.27344775199890137,,
1,5749,0.2783190906047821,,
1,5799,0.2595239281654358,,
1,5849,0.26881852746009827,,
1,5899,0.2622182369232178,,
1,5949,0.26815828680992126,,
1,5999,0.2607685923576355,,
1,6049,0.26384463906288147,,
1,6099,0.26805686950683594,,
1,6149,0.2692534029483795,,
1,6199,0.2652921974658966,,
1,6249,0.2712918817996979,,
1,6299,0.26157665252685547,,
1,6349,0.2641238272190094,,
1,6399,0.2567305564880371,,
1,6449,0.26357656717300415,,
1,6499,0.25882574915885925,,
1,6549,0.26560986042022705,,
1,6599,0.26300248503685,,
1,6649,0.2610832154750824,,
1,6699,0.25918814539909363,,
1,6749,0.2691657841205597,,
1,6799,0.2700672149658203,,
1,6849,0.2523247301578522,,
1,6899,0.2527987062931061,,
1,6949,0.26273512840270996,,
1,6999,0.26561039686203003,,
1,7049,0.2729705572128296,,
1,7099,0.2608984410762787,,
1,7149,0.2652786374092102,,
1,7199,0.2700028717517853,,
1,7249,0.2620169222354889,,
1,7299,0.2763644754886627,,
1,7349,0.2651359736919403,,
1,7399,0.2585941553115845,,
1,7449,0.26195400953292847,,
1,7499,0.2554895877838135,,
1,7549,0.27066123485565186,,
1,7599,0.2677282989025116,,
1,7649,0.2630556523799896,,
1,7699,0.2687241733074188,,
1,7749,0.25565972924232483,,
1,7799,0.25718823075294495,,
1,7849,0.2658331096172333,,
1,7899,0.2711499333381653,,
1,7949,0.26643067598342896,,
1,7999,0.2690562605857849,,
1,8049,0.2706562876701355,,
1,8099,0.2583484351634979,,
1,8149,0.27174144983291626,,
1,8199,0.2536633014678955,,
1,8249,0.26081958413124084,,
1,8299,0.2671949565410614,,
1,8349,0.2613809108734131,,
1,8399,0.2617379426956177,,
1,8449,0.26117026805877686,,
1,8499,0.2591325342655182,,
1,8549,0.25108781456947327,,
1,8599,0.2571260929107666,,
1,8649,0.25784075260162354,,
1,8699,0.26276737451553345,,
1,8749,0.2550221383571625,,
1,8799,0.2564590871334076,,
1,8849,0.2631683647632599,,
1,8899,0.2639210820198059,,
1,8949,0.26430782675743103,,
1,8999,0.25300416350364685,,
1,9049,0.25208643078804016,,
1,9099,0.26268041133880615,,
1,9149,0.2710364758968353,,
1,9199,0.25446686148643494,,
1,9249,0.25810447335243225,,
1,9299,0.2538992464542389,,
1,9349,0.26275384426116943,,
1,9399,0.2546323835849762,,
1,9449,0.25508227944374084,,
1,9499,0.2612673342227936,,
1,9549,0.252033531665802,,
1,9573,,0.8893600106239319,0.260448157787323
2,9599,0.2574605941772461,,
2,9649,0.26070982217788696,,
2,9699,0.26206982135772705,,
2,9749,0.25193867087364197,,
2,9799,0.26239630579948425,,
2,9849,0.25293007493019104,,
2,9899,0.2565871477127075,,
2,9949,0.2470296323299408,,
2,9999,0.2632659375667572,,
2,10049,0.2567678689956665,,
2,10099,0.25893062353134155,,
